,note0,note1,note2,note3,time
35,11,8,4,2,0
36,1,9,4,1,0
37,1,9,4,1,0
38,1,9,4,1,0
39,1,9,4,1,0
40,2,9,2,11,0
41,2,9,2,11,0
42,2,8,11,11,0
43,2,8,11,11,0
44,1,9,4,9,0
45,1,9,4,9,0
46,1,9,4,9,0
47,1,9,4,9,0
48,11,9,6,2,0
49,11,9,6,2,0
50,11,9,2,2,0
51,11,9,2,2,0
52,11,8,11,4,0
53,11,8,11,4,0
54,11,8,4,4,0
55,11,8,2,4,0
56,9,4,1,9,0
57,9,4,1,9,0
58,9,4,1,9,0
59,9,4,1,9,0
60,9,4,1,9,0
61,9,4,1,9,0
62,9,4,1,9,0
63,9,4,1,9,0
64,11,8,4,4,0
65,11,8,4,4,0
66,11,8,4,4,0
67,11,8,4,4,0
68,11,8,4,4,0
69,11,8,4,4,0
70,11,8,4,2,0
71,11,8,4,2,0
72,4,8,4,1,0
73,4,8,4,1,0
74,4,8,2,1,0
75,4,8,2,1,0
76,4,10,1,6,0
77,4,10,1,6,0
78,4,10,1,6,0
79,4,10,1,6,0
80,2,6,1,11,0
81,2,6,1,11,0
82,2,6,1,1,0
83,2,6,1,1,0
84,2,6,11,2,0
85,2,6,11,2,0
86,2,6,11,4,0
87,2,6,11,4,0
88,1,6,11,6,0
89,1,6,11,6,0
90,1,6,11,6,0
91,1,6,11,6,0
92,1,6,10,6,0
93,1,6,10,6,0
94,1,6,10,6,0
95,1,6,10,6,0
96,11,6,3,11,0
97,11,6,3,11,0
98,11,6,1,9,0
99,11,6,1,9,0
100,11,6,11,8,0
101,11,6,11,8,0
102,11,4,11,8,0
103,11,4,11,8,0
104,9,4,1,6,0
105,9,4,1,6,0
106,9,3,9,6,0
107,9,3,9,6,0
108,8,4,11,4,0
109,8,4,11,4,0
110,8,4,11,4,0
111,8,4,11,4,0
112,6,4,1,9,0
113,6,4,1,9,0
114,6,4,1,9,0
115,6,4,1,9,0
116,6,3,11,11,0
117,6,3,11,11,0
118,6,3,9,11,0
119,6,3,9,11,0
120,4,11,8,4,0
121,4,11,8,4,0
122,4,11,8,4,0
123,4,11,8,4,0
124,4,11,8,4,0
125,4,11,8,4,0
126,4,11,8,4,0
127,4,11,8,4,0
128,9,4,9,1,0
129,9,4,9,1,0
130,9,4,11,11,0
131,9,4,11,11,0
132,9,4,1,9,0
133,9,4,1,9,0
134,9,4,11,8,0
135,9,4,11,8,0
136,2,6,9,6,0
137,2,6,9,6,0
138,2,8,8,4,0
139,2,8,8,4,0
140,2,9,6,6,0
141,2,9,6,6,0
142,2,11,4,8,0
143,2,11,4,8,0
144,1,11,4,9,0
145,1,11,4,9,0
146,1,9,4,11,0
147,1,8,4,11,0
148,1,9,4,1,0
149,1,9,4,1,0
150,1,9,4,2,0
151,1,9,4,2,0
152,11,9,4,4,0
153,11,9,4,4,0
154,11,9,4,4,0
155,11,9,4,4,0
156,11,8,4,4,0
157,11,8,4,4,0
158,11,8,4,4,0
159,11,8,4,4,0
160,9,6,1,6,0
161,9,6,1,6,0
162,9,6,2,4,0
163,9,6,2,4,0
164,9,7,4,2,0
165,9,7,4,2,0
166,9,7,4,1,0
167,9,7,4,1,0
168,9,6,4,2,0
169,9,6,4,2,0
170,9,6,4,4,0
171,9,6,4,4,0
172,9,6,2,6,0
173,9,6,2,6,0
174,9,6,1,4,0
175,9,6,1,4,0
176,11,6,11,3,0
177,11,6,11,3,0
178,11,4,8,4,0
179,11,4,8,4,0
180,11,6,9,4,0
181,11,6,9,4,0
182,11,6,11,3,0
183,11,6,9,3,0
184,4,11,8,4,0
185,4,11,8,4,0
186,4,11,8,4,0
187,4,11,8,4,0
188,4,11,8,4,0
189,4,11,8,4,0
190,4,11,8,4,0
191,4,11,8,4,0
192,4,1,9,9,0
193,4,1,9,9,0
194,4,9,1,9,0
195,4,9,1,9,0
196,2,9,2,11,0
197,2,9,2,11,0
198,2,8,9,11,0
199,2,8,9,11,0
200,1,9,4,1,0
201,1,9,4,1,0
202,1,9,6,2,0
203,1,9,6,2,0
204,11,9,11,4,0
205,11,9,11,4,0
206,11,8,4,4,0
207,11,8,2,4,0
208,9,8,1,6,0
209,9,8,1,6,0
210,9,6,1,6,0
211,9,6,1,6,0
212,8,6,1,1,0
213,8,6,1,1,0
214,8,5,1,1,0
215,8,5,11,1,0
216,6,6,9,2,0
217,6,6,9,2,0
218,6,6,9,2,0
219,6,6,9,2,0
220,6,6,9,2,0
221,6,6,9,2,0
222,6,6,9,2,0
223,6,6,9,2,0
224,11,6,2,2,0
225,11,6,2,2,0
226,11,8,2,4,0
227,11,8,2,4,0
228,9,9,4,2,0
229,9,9,4,2,0
230,9,9,4,1,0
231,9,9,4,1,0
232,2,9,2,11,0
233,2,9,2,11,0
234,2,8,11,4,0
235,2,8,11,4,0
236,1,9,1,9,0
237,1,9,1,9,0
238,1,9,4,1,0
239,1,9,4,1,0
240,11,9,6,2,0
241,11,9,6,2,0
242,11,9,2,11,0
243,11,9,2,11,0
244,11,8,11,4,0
245,11,8,11,4,0
246,11,8,4,4,0
247,11,8,2,4,0
248,9,4,1,9,0
249,9,4,1,9,0
250,9,4,1,9,0
251,9,4,1,9,0
252,9,4,1,9,0
253,9,4,1,9,0
254,9,4,1,9,0
255,9,4,1,9,0
0,0,0,0,0,5
0,2,7,10,7,0
1,2,7,10,7,0
2,2,7,10,7,0
3,2,7,10,7,0
4,2,7,10,7,0
5,2,7,10,7,0
6,2,7,10,7,0
7,2,7,10,7,0
8,5,5,0,9,0
9,5,5,0,9,0
10,5,5,0,9,0
11,5,5,0,9,0
12,5,5,0,9,0
13,5,5,0,9,0
14,5,5,0,9,0
15,5,5,0,9,0
16,2,5,2,10,0
17,2,5,2,10,0
18,2,5,2,10,0
19,2,5,2,10,0
20,2,6,0,9,0
21,2,6,0,9,0
22,2,6,0,9,0
23,2,6,0,9,0
24,2,7,10,7,0
25,2,7,10,7,0
26,2,7,10,7,0
27,2,7,10,7,0
28,2,9,9,6,0
29,2,9,9,6,0
30,2,9,9,6,0
31,2,9,9,6,0
32,3,7,10,7,0
33,3,7,10,7,0
34,3,7,10,7,0
35,3,7,10,7,0
36,3,5,0,9,0
37,3,5,0,9,0
38,3,5,0,9,0
39,3,5,0,9,0
40,2,5,0,10,0
41,2,5,0,10,0
42,2,5,0,10,0
43,2,5,0,10,0
44,2,7,10,7,0
45,2,7,10,7,0
46,2,7,10,7,0
47,2,7,10,7,0
48,0,7,10,3,0
49,0,7,10,3,0
50,0,7,10,3,0
51,0,7,10,3,0
52,0,7,10,0,0
53,0,7,10,0,0
54,0,7,10,0,0
55,0,7,10,0,0
56,0,5,9,5,0
57,0,5,9,5,0
58,0,5,9,5,0
59,0,5,9,5,0
60,0,5,9,5,0
61,0,5,9,5,0
62,0,5,9,5,0
63,0,5,9,5,0
64,10,5,2,10,0
65,10,5,2,10,0
66,10,5,2,10,0
67,10,5,2,10,0
68,10,5,2,10,0
69,10,5,2,10,0
70,10,5,2,10,0
71,10,5,2,10,0
72,10,5,2,10,0
73,10,5,2,10,0
74,10,5,2,10,0
75,10,5,2,10,0
76,10,5,2,10,0
77,10,5,2,10,0
78,10,5,2,10,0
79,10,5,2,10,0
80,2,5,10,10,0
81,2,5,10,10,0
82,2,5,10,10,0
83,2,5,10,10,0
84,2,5,10,10,0
85,2,5,10,10,0
86,2,5,10,10,0
87,2,5,10,10,0
88,5,5,10,2,0
89,5,5,10,2,0
90,5,5,10,2,0
91,5,5,10,2,0
92,5,5,10,2,0
93,5,5,10,2,0
94,5,5,10,2,0
95,5,5,10,2,0
96,0,5,9,5,0
97,0,5,9,5,0
98,0,5,9,5,0
99,0,5,9,5,0
100,0,5,0,9,0
101,0,5,0,9,0
102,0,5,0,9,0
103,0,5,0,9,0
104,0,3,7,0,0
105,0,3,7,0,0
106,0,3,7,0,0
107,0,3,7,0,0
108,7,7,0,3,0
109,7,7,0,3,0
110,7,7,0,3,0
111,7,7,0,3,0
112,10,7,2,2,0
113,10,7,2,2,0
114,10,7,2,2,0
115,10,7,2,2,0
116,10,7,2,0,0
117,10,7,2,0,0
118,10,7,2,0,0
119,10,7,2,0,0
120,9,6,2,2,0
121,9,6,2,2,0
122,9,6,2,2,0
123,9,6,2,2,0
124,9,6,0,2,0
125,9,6,0,2,0
126,9,6,0,2,0
127,9,6,0,2,0
128,7,2,10,7,0
129,7,2,10,7,0
130,7,2,10,7,0
131,7,2,10,7,0
132,7,2,10,7,0
133,7,2,10,7,0
134,7,2,10,7,0
135,7,2,10,7,0
136,7,2,10,7,0
137,7,2,10,7,0
138,7,2,10,7,0
139,7,2,10,7,0
140,7,2,10,7,0
141,7,2,10,7,0
142,7,2,10,7,0
143,7,2,10,7,0
144,2,7,10,7,0
145,2,7,10,7,0
146,2,7,10,7,0
147,2,7,10,7,0
148,2,7,10,7,0
149,2,7,10,7,0
150,2,7,10,7,0
151,2,7,10,7,0
152,5,9,0,5,0
153,5,9,0,5,0
154,5,9,0,5,0
155,5,9,0,5,0
156,5,9,0,5,0
157,5,9,0,5,0
158,5,9,0,5,0
159,5,9,0,5,0
160,2,5,2,10,0
161,2,5,2,10,0
162,2,5,2,10,0
163,2,5,2,10,0
164,2,5,0,0,0
165,2,5,0,0,0
166,2,5,0,0,0
167,2,5,0,0,0
168,2,5,10,2,0
169,2,5,10,2,0
170,2,5,10,2,0
171,2,5,10,2,0
172,2,6,9,2,0
173,2,6,9,2,0
174,2,6,9,2,0
175,2,6,9,2,0
176,3,7,10,2,0
177,3,7,10,2,0
178,3,7,10,2,0
179,3,7,10,2,0
180,3,9,0,0,0
181,3,9,0,0,0
182,3,9,0,0,0
183,3,9,0,0,0
184,2,10,5,10,0
185,2,10,5,10,0
186,2,10,5,10,0
187,2,10,5,10,0
188,2,10,5,2,0
189,2,10,5,2,0
190,2,10,5,2,0
191,2,10,5,2,0
192,0,10,7,3,0
193,0,10,7,3,0
194,0,10,7,3,0
195,0,10,7,3,0
196,0,10,7,0,0
197,0,10,7,0,0
198,0,10,7,0,0
199,0,10,7,0,0
200,0,10,5,5,0
201,0,10,5,5,0
202,0,10,5,5,0
203,0,10,5,5,0
204,0,9,0,5,0
205,0,9,0,5,0
206,0,9,0,5,0
207,0,9,0,5,0
208,10,5,2,10,0
209,10,5,2,10,0
210,10,5,2,10,0
211,10,5,2,10,0
212,10,5,2,10,0
213,10,5,2,10,0
214,10,5,2,10,0
215,10,5,2,10,0
216,10,5,2,10,0
217,10,5,2,10,0
218,10,5,2,10,0
219,10,5,2,10,0
220,10,5,2,10,0
221,10,5,2,10,0
222,10,5,2,10,0
223,10,5,2,10,0
224,2,5,2,10,0
225,2,5,2,10,0
226,2,5,2,10,0
227,2,5,2,10,0
228,2,5,2,0,0
229,2,5,2,0,0
230,2,5,2,0,0
231,2,5,2,0,0
232,5,5,5,2,0
233,5,5,5,2,0
234,5,5,5,2,0
235,5,5,5,2,0
236,5,5,7,3,0
237,5,5,7,3,0
238,5,5,7,3,0
239,5,5,7,3,0
240,0,5,9,5,0
241,0,5,9,5,0
242,0,5,9,5,0
243,0,5,9,5,0
244,0,7,10,5,0
245,0,7,10,5,0
246,0,7,10,5,0
247,0,7,10,5,0
248,0,9,0,5,0
249,0,9,0,5,0
250,0,9,0,5,0
251,0,9,0,5,0
252,0,10,0,7,0
253,0,10,0,7,0
254,0,10,0,7,0
255,0,10,0,7,0
256,0,0,0,9,0
257,0,0,0,9,0
258,0,0,0,9,0
259,0,0,0,9,0
260,0,0,2,10,0
261,0,0,2,10,0
262,0,0,2,10,0
263,0,0,2,10,0
264,7,0,4,0,0
265,7,0,4,0,0
266,7,0,4,0,0
267,7,0,4,0,0
268,9,0,6,0,0
269,9,0,6,0,0
270,9,0,6,0,0
271,9,0,6,0,0
272,10,2,7,10,0
273,10,2,7,10,0
274,10,2,7,10,0
275,10,2,7,10,0
276,10,2,7,0,0
277,10,2,7,0,0
278,10,2,7,0,0
279,10,2,7,0,0
280,9,2,5,2,0
281,9,2,5,2,0
282,9,2,5,2,0
283,9,2,5,2,0
284,9,0,3,3,0
285,9,0,3,3,0
286,9,0,3,3,0
287,9,0,3,3,0
288,7,11,2,5,0
289,7,11,2,5,0
290,7,11,2,5,0
291,7,11,2,5,0
292,7,2,11,5,0
293,7,2,11,5,0
294,7,2,11,5,0
295,7,2,11,5,0
296,7,7,0,3,0
297,7,7,0,3,0
298,7,7,0,3,0
299,7,7,0,3,0
300,7,5,2,2,0
301,7,5,2,2,0
302,7,5,2,2,0
303,7,5,2,2,0
304,7,3,2,0,0
305,7,3,2,0,0
306,7,3,2,0,0
307,7,3,2,0,0
308,7,3,7,2,0
309,7,3,7,2,0
310,7,3,7,2,0
311,7,3,7,2,0
312,7,3,0,3,0
313,7,3,0,3,0
314,7,3,0,3,0
315,7,3,0,3,0
316,7,3,0,5,0
317,7,3,0,5,0
318,7,3,0,5,0
319,7,3,0,5,0
320,7,3,0,7,0
321,7,3,0,7,0
322,7,3,0,7,0
323,7,3,0,7,0
324,7,3,0,7,0
325,7,3,0,7,0
326,7,3,0,7,0
327,7,3,0,7,0
328,7,2,11,7,0
329,7,2,11,7,0
330,7,2,11,7,0
331,7,2,11,7,0
332,7,0,9,7,0
333,7,0,9,7,0
334,7,0,9,7,0
335,7,0,9,7,0
336,7,2,11,7,0
337,7,2,11,7,0
338,7,2,11,7,0
339,7,2,11,7,0
340,7,2,11,7,0
341,7,2,11,7,0
342,7,2,11,7,0
343,7,2,11,7,0
344,7,2,11,7,0
345,7,2,11,7,0
346,7,2,11,7,0
347,7,2,11,7,0
348,7,2,11,7,0
349,7,2,11,7,0
350,7,2,11,7,0
351,7,2,11,7,0
0,0,0,0,0,5
0,11,7,4,4,0
1,11,7,4,4,0
2,11,7,4,4,0
3,11,7,4,4,0
4,11,6,11,3,0
5,11,6,11,3,0
6,11,6,11,3,0
7,11,6,11,3,0
8,11,7,4,4,0
9,11,7,4,4,0
10,0,7,4,4,0
11,0,7,4,4,0
12,2,9,2,6,0
13,2,9,2,6,0
14,0,9,2,6,0
15,0,9,2,6,0
16,11,9,2,7,0
17,11,9,2,7,0
18,11,7,2,7,0
19,11,7,2,7,0
20,9,7,4,0,0
21,9,7,4,0,0
22,9,6,4,0,0
23,9,4,4,0,0
24,11,6,2,2,0
25,11,6,2,2,0
26,9,6,0,2,0
27,9,6,0,2,0
28,7,2,11,7,0
29,7,2,11,7,0
30,7,2,11,7,0
31,7,2,11,7,0
32,11,7,2,7,0
33,11,7,2,7,0
34,11,7,4,7,0
35,11,7,4,7,0
36,11,9,6,3,0
37,11,9,6,3,0
38,11,9,6,3,0
39,11,9,6,3,0
40,11,7,4,4,0
41,11,7,4,4,0
42,0,7,4,4,0
43,0,7,4,4,0
44,2,6,2,11,0
45,2,6,2,11,0
46,0,6,2,11,0
47,0,6,2,11,0
48,11,7,4,4,0
49,11,7,4,4,0
50,11,7,4,2,0
51,11,7,4,2,0
52,9,7,4,1,0
53,9,7,4,1,0
54,9,7,4,1,0
55,9,7,4,1,0
56,11,6,11,3,0
57,11,6,11,3,0
58,11,6,11,3,0
59,11,6,11,3,0
60,7,4,11,4,0
61,7,4,11,4,0
62,7,4,11,4,0
63,7,4,11,4,0
64,11,7,4,4,0
65,11,7,4,4,0
66,11,7,4,4,0
67,11,7,4,4,0
68,0,7,4,4,0
69,0,7,4,4,0
70,0,9,2,6,0
71,0,9,2,6,0
72,11,9,2,7,0
73,11,9,2,7,0
74,11,7,2,7,0
75,11,7,2,7,0
76,9,7,4,1,0
77,9,7,4,1,0
78,9,6,11,3,0
79,9,6,11,3,0
80,7,4,11,4,0
81,7,4,11,4,0
82,9,4,11,6,0
83,9,4,11,6,0
84,11,4,11,7,0
85,11,4,11,7,0
86,11,3,11,9,0
87,11,1,11,9,0
88,6,3,11,11,0
89,6,3,11,11,0
90,6,3,9,11,0
91,6,3,9,11,0
92,4,4,7,0,0
93,4,4,7,0,0
94,4,4,7,0,0
95,4,4,7,0,0
96,11,8,2,11,0
97,11,8,2,11,0
98,11,8,2,11,0
99,11,8,2,11,0
100,0,9,4,9,0
101,0,9,4,9,0
102,0,9,6,9,0
103,0,9,6,9,0
104,11,2,7,11,0
105,11,2,7,11,0
106,11,4,7,0,0
107,11,4,7,0,0
108,9,6,2,2,0
109,9,6,2,2,0
110,9,6,0,2,0
111,9,6,0,2,0
112,7,4,11,4,0
113,7,4,11,4,0
114,9,4,11,4,0
115,9,4,11,4,0
116,11,4,11,7,0
117,11,4,11,7,0
118,11,4,11,9,0
119,11,4,11,9,0
120,6,3,11,11,0
121,6,3,11,11,0
122,6,3,9,11,0
123,6,3,9,11,0
124,4,4,7,4,0
125,4,4,7,4,0
126,4,4,7,4,0
127,4,4,7,4,0
128,11,7,4,4,0
129,11,7,4,4,0
130,11,7,4,4,0
131,11,7,4,4,0
132,11,6,11,3,0
133,11,6,11,3,0
134,11,4,11,1,0
135,11,4,11,1,0
136,9,6,6,3,0
137,9,6,6,3,0
138,9,3,6,11,0
139,9,3,6,11,0
140,7,11,4,4,0
141,7,11,4,4,0
142,6,11,6,4,0
143,6,11,6,4,0
144,4,11,7,4,0
145,4,11,7,4,0
146,6,11,9,4,0
147,6,11,9,4,0
148,7,4,11,4,0
149,7,4,11,4,0
150,7,4,11,6,0
151,7,4,11,6,0
152,7,4,11,7,0
153,7,4,11,7,0
154,7,4,11,4,0
155,7,4,11,4,0
156,9,4,0,0,0
157,9,4,0,0,0
158,9,7,4,11,0
159,9,7,4,11,0
160,9,6,3,0,0
161,9,6,3,0,0
162,9,4,4,0,0
163,9,4,4,0,0
164,11,6,3,11,0
165,11,6,3,11,0
166,11,6,3,11,0
167,11,6,3,11,0
168,11,6,3,11,0
169,11,6,3,11,0
170,11,6,3,11,0
171,11,6,3,11,0
172,11,6,3,11,0
173,11,6,3,11,0
174,11,6,3,11,0
175,11,6,3,11,0
176,11,6,3,11,0
177,11,6,3,11,0
178,11,6,3,11,0
179,11,6,3,11,0
0,0,0,0,0,5
0,9,5,0,5,0
1,9,5,0,5,0
2,9,5,0,5,0
3,9,5,0,5,0
4,10,5,2,2,0
5,10,5,2,2,0
6,10,5,2,2,0
7,10,5,2,2,0
8,0,7,0,9,0
9,0,7,0,9,0
10,0,7,10,9,0
11,0,7,10,9,0
12,0,5,9,2,0
13,0,5,9,2,0
14,0,4,9,2,0
15,0,4,9,2,0
16,10,2,10,7,0
17,10,2,10,7,0
18,10,4,10,7,0
19,10,4,10,7,0
20,9,5,0,9,0
21,9,5,0,9,0
22,9,5,0,10,0
23,9,5,0,10,0
24,7,4,0,0,0
25,7,4,0,0,0
26,7,4,0,0,0
27,7,4,0,0,0
28,7,4,0,0,0
29,7,4,0,0,0
30,7,4,0,0,0
31,7,4,0,0,0
32,9,5,0,5,0
33,9,5,0,5,0
34,9,5,0,5,0
35,9,5,0,5,0
36,10,5,2,4,0
37,10,5,2,4,0
38,10,5,2,2,0
39,10,5,2,2,0
40,0,7,0,4,0
41,0,7,0,4,0
42,10,7,0,4,0
43,10,7,0,4,0
44,9,5,0,5,0
45,9,5,0,5,0
46,9,5,0,5,0
47,9,5,0,5,0
48,7,5,2,10,0
49,7,5,2,10,0
50,9,5,2,10,0
51,10,5,2,10,0
52,7,4,0,0,0
53,7,4,0,0,0
54,7,4,10,0,0
55,7,4,10,0,0
56,5,0,9,5,0
57,5,0,9,5,0
58,5,0,9,5,0
59,5,0,9,5,0
60,5,0,9,5,0
61,5,0,9,5,0
62,5,0,9,5,0
63,5,0,9,5,0
64,7,4,0,0,0
65,7,4,0,0,0
66,7,4,0,0,0
67,7,4,0,0,0
68,9,6,0,10,0
69,9,6,0,10,0
70,9,6,0,9,0
71,9,6,0,9,0
72,10,7,2,7,0
73,10,7,2,7,0
74,10,7,2,10,0
75,10,7,2,10,0
76,10,7,10,3,0
77,10,7,10,3,0
78,10,7,10,2,0
79,10,7,10,2,0
80,9,7,3,0,0
81,9,7,3,0,0
82,9,7,3,9,0
83,9,7,3,9,0
84,9,6,2,2,0
85,9,6,2,2,0
86,7,6,0,2,0
87,7,6,0,2,0
88,7,2,10,7,0
89,7,2,10,7,0
90,7,2,10,7,0
91,7,2,10,7,0
92,7,2,10,7,0
93,7,2,10,7,0
94,7,2,10,7,0
95,7,2,10,7,0
96,10,2,10,7,0
97,10,2,10,7,0
98,10,2,10,7,0
99,10,2,10,7,0
100,0,3,9,5,0
101,0,3,9,5,0
102,0,3,7,3,0
103,0,3,7,3,0
104,2,5,5,2,0
105,2,5,5,2,0
106,2,3,5,0,0
107,2,3,5,0,0
108,2,5,10,10,0
109,2,5,10,10,0
110,2,2,10,10,0
111,2,2,10,10,0
112,0,7,10,3,0
113,0,7,10,3,0
114,2,7,10,3,0
115,3,7,10,3,0
116,0,5,9,5,0
117,0,5,9,5,0
118,0,3,9,5,0
119,0,3,9,5,0
120,10,2,5,10,0
121,10,2,5,10,0
122,10,2,5,10,0
123,10,2,5,10,0
124,10,2,5,10,0
125,10,2,5,10,0
126,10,2,5,10,0
127,10,2,5,10,0
128,9,0,5,5,0
129,9,0,5,5,0
130,9,0,5,5,0
131,9,0,5,5,0
132,10,10,4,7,0
133,10,10,4,7,0
134,10,10,2,7,0
135,10,10,2,7,0
136,0,9,0,9,0
137,0,9,0,9,0
138,0,7,10,9,0
139,0,7,10,9,0
140,0,5,9,2,0
141,0,5,9,2,0
142,0,4,9,2,0
143,0,4,9,2,0
144,10,2,10,7,0
145,10,2,10,7,0
146,10,4,10,7,0
147,10,4,10,7,0
148,9,5,0,9,0
149,9,5,0,9,0
150,9,5,0,10,0
151,9,5,0,10,0
152,7,4,0,0,0
153,7,4,0,0,0
154,7,4,0,0,0
155,7,4,0,0,0
156,7,4,0,0,0
157,7,4,0,0,0
158,7,4,0,0,0
159,7,4,0,0,0
160,9,5,0,5,0
161,9,5,0,5,0
162,9,5,0,2,0
163,9,5,0,2,0
164,10,5,2,0,0
165,10,5,2,0,0
166,10,5,2,10,0
167,10,5,2,10,0
168,0,5,0,9,0
169,0,5,0,9,0
170,0,4,10,7,0
171,0,4,10,7,0
172,5,5,0,9,0
173,5,5,0,9,0
174,7,5,2,10,0
175,7,5,2,10,0
176,9,5,0,0,0
177,9,5,0,0,0
178,9,5,0,0,0
179,9,5,0,0,0
180,7,4,0,0,0
181,7,4,0,0,0
182,7,4,10,0,0
183,7,4,10,0,0
184,5,0,9,5,0
185,5,0,9,5,0
186,5,0,9,5,0
187,5,0,9,5,0
188,5,0,9,5,0
189,5,0,9,5,0
190,5,0,9,5,0
191,5,0,9,5,0
0,0,0,0,0,5
0,8,4,11,4,0
1,8,4,11,4,0
2,8,4,11,4,0
3,8,4,11,4,0
4,1,4,9,9,0
5,1,4,9,9,0
6,1,4,9,9,0
7,1,4,9,9,0
8,11,4,11,8,0
9,11,4,11,8,0
10,11,4,11,8,0
11,11,4,11,8,0
12,9,4,1,1,0
13,9,4,1,1,0
14,9,6,11,3,0
15,9,6,11,3,0
16,8,6,11,4,0
17,8,6,11,4,0
18,8,4,11,4,0
19,8,4,11,4,0
20,6,4,1,9,0
21,6,4,1,9,0
22,6,4,1,9,0
23,6,4,1,9,0
24,6,3,11,11,0
25,6,3,11,11,0
26,6,3,11,11,0
27,6,3,11,11,0
28,8,4,11,4,0
29,8,4,11,4,0
30,8,4,11,4,0
31,8,4,11,4,0
32,3,6,0,3,0
33,3,6,0,3,0
34,3,6,0,3,0
35,3,6,0,3,0
36,4,4,8,1,0
37,4,4,8,1,0
38,4,6,8,3,0
39,4,6,8,3,0
40,4,8,1,4,0
41,4,8,1,4,0
42,4,8,1,6,0
43,4,8,1,6,0
44,3,8,1,8,0
45,3,8,1,8,0
46,1,8,1,8,0
47,1,8,1,8,0
48,3,8,0,8,0
49,3,8,0,8,0
50,3,6,0,8,0
51,3,6,0,8,0
52,1,4,1,1,0
53,1,4,1,1,0
54,1,4,1,1,0
55,1,4,1,1,0
56,1,4,1,1,0
57,1,4,1,1,0
58,1,4,1,1,0
59,1,4,1,1,0
60,1,4,1,1,0
61,1,4,1,1,0
62,1,4,1,1,0
63,1,4,1,1,0
64,8,4,11,4,0
65,8,4,11,4,0
66,8,4,11,4,0
67,8,4,11,4,0
68,1,4,9,9,0
69,1,4,9,9,0
70,1,4,9,9,0
71,1,4,9,9,0
72,11,4,11,8,0
73,11,4,11,8,0
74,11,4,11,8,0
75,11,4,11,8,0
76,9,4,1,1,0
77,9,4,1,1,0
78,9,6,11,3,0
79,9,6,11,3,0
80,8,6,11,4,0
81,8,6,11,4,0
82,8,4,11,4,0
83,8,4,11,4,0
84,6,4,1,9,0
85,6,4,1,9,0
86,6,4,1,9,0
87,6,4,1,9,0
88,6,3,11,11,0
89,6,3,11,11,0
90,6,3,11,11,0
91,6,3,11,11,0
92,8,4,11,4,0
93,8,4,11,4,0
94,8,4,11,4,0
95,8,4,11,4,0
96,3,6,0,3,0
97,3,6,0,3,0
98,3,6,0,3,0
99,3,6,0,3,0
100,4,4,8,1,0
101,4,4,8,1,0
102,4,6,8,3,0
103,4,6,8,3,0
104,4,8,1,4,0
105,4,8,1,4,0
106,4,8,1,6,0
107,4,8,1,6,0
108,3,8,1,8,0
109,3,8,1,8,0
110,1,8,1,8,0
111,1,8,1,8,0
112,3,8,0,8,0
113,3,8,0,8,0
114,3,6,0,8,0
115,3,6,0,8,0
116,1,4,1,1,0
117,1,4,1,1,0
118,1,4,1,1,0
119,1,4,1,1,0
120,1,4,1,1,0
121,1,4,1,1,0
122,1,4,1,1,0
123,1,4,1,1,0
124,1,4,1,1,0
125,1,4,1,1,0
126,1,4,1,1,0
127,1,4,1,1,0
128,4,1,8,1,0
129,4,1,8,1,0
130,4,11,8,1,0
131,4,11,8,1,0
132,3,9,6,6,0
133,3,9,6,6,0
134,1,9,4,6,0
135,1,9,4,6,0
136,11,8,3,8,0
137,11,8,3,8,0
138,11,6,3,8,0
139,11,6,3,8,0
140,1,4,1,9,0
141,1,4,1,9,0
142,1,4,11,8,0
143,1,4,11,8,0
144,3,9,9,6,0
145,3,9,9,6,0
146,3,9,11,6,0
147,3,9,11,6,0
148,4,9,1,4,0
149,4,9,1,4,0
150,4,9,1,4,0
151,4,9,1,4,0
152,4,8,11,4,0
153,4,8,11,4,0
154,4,6,9,4,0
155,4,6,9,4,0
156,4,8,11,4,0
157,4,8,11,4,0
158,4,8,11,4,0
159,4,8,11,4,0
160,11,8,4,4,0
161,11,8,4,4,0
162,11,8,4,4,0
163,11,8,4,4,0
164,1,9,4,9,0
165,1,9,4,9,0
166,1,9,4,9,0
167,1,9,4,9,0
168,11,8,4,4,0
169,11,8,4,4,0
170,11,8,3,4,0
171,11,8,3,4,0
172,9,8,1,6,0
173,9,8,1,6,0
174,9,8,1,8,0
175,9,8,1,8,0
176,9,6,1,9,0
177,9,6,1,9,0
178,9,6,1,11,0
179,9,6,1,11,0
180,8,5,1,1,0
181,8,5,1,1,0
182,8,5,1,1,0
183,8,5,1,1,0
184,8,5,1,1,0
185,8,5,1,1,0
186,8,5,1,1,0
187,8,5,1,1,0
188,8,5,1,1,0
189,8,5,1,1,0
190,8,5,1,1,0
191,8,5,1,1,0
192,4,6,1,10,0
193,4,6,1,10,0
194,4,6,1,10,0
195,4,6,1,10,0
196,3,6,11,11,0
197,3,6,11,11,0
198,4,6,11,11,0
199,4,6,11,11,0
200,6,6,11,3,0
201,6,6,11,3,0
202,6,6,10,3,0
203,6,6,10,3,0
204,4,8,11,6,0
205,4,8,11,6,0
206,4,8,1,8,0
207,4,8,1,8,0
208,3,6,3,9,0
209,3,6,3,9,0
210,3,6,11,9,0
211,3,6,11,9,0
212,1,8,8,4,0
213,1,8,8,4,0
214,1,8,1,4,0
215,1,8,1,4,0
